tweet_id,sentiment,content,mapped_sentiment,tokens
1751539020,neutral,@dosjon NOPE.  It's been years since it's happened like this.,neutral,"['dosjon', 'nope', 'it', 'been', 'years', 'since', 'it', 'happened', 'like', 'this']"
1751539049,happiness,"I love these App things, it be hella awesome bro.",happy,"['i', 'love', 'these', 'app', 'things', 'it', 'be', 'hella', 'awesome', 'bro']"
1751539440,sadness,@birdsall Sorry about that. I got behind on followers and am still catching up.  I follow folks that @ me (including you,sad,"['birdsall', 'sorry', 'about', 'that', 'i', 'got', 'behind', 'on', 'followers', 'and', 'am', 'still', 'catching', 'up', 'i', 'follow', 'folks', 'that', 'me', 'including', 'you']"
1751539588,neutral,@ metro with achan,neutral,"['metro', 'with', 'achan']"
1751539590,happiness,relaxing night at home with best people,happy,"['relaxing', 'night', 'at', 'home', 'with', 'best', 'people']"
1751539641,neutral,@MissPrecious2 &quot;coomee to ja-maiii-cah an feel alllll right!!&quot; hahaha,neutral,"['quot', 'coomee', 'to', 'an', 'feel', 'alllll', 'right', 'quot', 'hahaha']"
1751539649,happiness,@garrettmurray Same here!  I just wanted it to keep going and not end... ever! ;),happy,"['garrettmurray', 'same', 'here', 'i', 'just', 'wanted', 'it', 'to', 'keep', 'going', 'and', 'not', 'end', 'ever']"
1751539663,neutral,"@tranceasleep if you could get down to easton, you could join us!",neutral,"['tranceasleep', 'if', 'you', 'could', 'get', 'down', 'to', 'easton', 'you', 'could', 'join', 'us']"
1751539685,neutral,"@rubydoor hi ruby, u said u were painting yesterday (i think, lose track of time) what are you painting? can we know the concept/subject?",neutral,"['rubydoor', 'hi', 'ruby', 'u', 'said', 'u', 'were', 'painting', 'yesterday', 'i', 'think', 'lose', 'track', 'of', 'time', 'what', 'are', 'you', 'painting', 'can', 'we', 'know', 'the']"
1751539748,neutral,@sueleeBAYbee audiotistic! sneak your little butt in,neutral,"['sueleebaybee', 'audiotistic', 'sneak', 'your', 'little', 'butt', 'in']"
1751539818,neutral,Mo williamssssss,neutral,"['mo', 'williamssssss']"
1751539970,happiness,@cldoug Jana laughed when I told her about the anniversary tweet.,happy,"['cldoug', 'jana', 'laughed', 'when', 'i', 'told', 'her', 'about', 'the', 'anniversary', 'tweet']"
1751540044,neutral,I slept at 2am yesterday,neutral,"['i', 'slept', 'at', 'yesterday']"
1751540094,neutral,"@Maariiaan hahahah yeah, you're right! Plus I'm Twitteraddict so, You'll find me here all (well almost) day most likely",neutral,"['maariiaan', 'hahahah', 'yeah', 'you', 'right', 'plus', 'i', 'twitteraddict', 'so', 'you', 'find', 'me', 'here', 'all', 'well', 'almost', 'day', 'most', 'likely']"
1751540136,neutral,@roccodispirito Right on! Pull up a chair and welcome,neutral,"['roccodispirito', 'right', 'on', 'pull', 'up', 'a', 'chair', 'and', 'welcome']"
1751571883,happiness,"Played some Mythic Brawl in order to get a good screenshot. Instead, I got a Perfection!",happy,"['played', 'some', 'mythic', 'brawl', 'in', 'order', 'to', 'get', 'a', 'good', 'screenshot', 'instead', 'i', 'got', 'a', 'perfection']"
1751571906,happiness,is cute,happy,"['is', 'cute']"
1751572112,neutral,"@_Anix_ I bought cheesecake ice cream last week, thinking it was good, and it sucked so much.   I'm taking yours.",neutral,"['i', 'bought', 'cheesecake', 'ice', 'cream', 'last', 'week', 'thinking', 'it', 'was', 'good', 'and', 'it', 'sucked', 'so', 'much', 'i', 'taking', 'yours']"
1751572218,happiness,"FIFTH RUNNER UP  at keg with @kirsten95 , @devonshire94 , hannah, darian, fiona, &amp; phillipa",happy,"['fifth', 'runner', 'up', 'at', 'keg', 'with', 'hannah', 'darian', 'fiona', 'amp', 'phillipa']"
1751572234,neutral,1.Tiffany is already ten minutes late 2.Reading Flowers in the Attic 3.Late breakfast at Starbucks 4.Listening to Waking up in Vegas,neutral,"['is', 'already', 'ten', 'minutes', 'late', 'flowers', 'in', 'the', 'attic', 'breakfast', 'at', 'starbucks', 'to', 'waking', 'up', 'in', 'vegas']"
1751572336,sadness,"@HuMBush just nothing perfect in life, darn it!",sad,"['humbush', 'just', 'nothing', 'perfect', 'in', 'life', 'darn', 'it']"
1751572386,happiness,Goood Moring,happy,"['goood', 'moring']"
1751572396,happiness,Women in Science &amp; Technology conference in La Jolla - what an interesting day!  Met some really great people!,happy,"['women', 'in', 'science', 'amp', 'technology', 'conference', 'in', 'la', 'jolla', 'what', 'an', 'interesting', 'day', 'met', 'some', 'really', 'great', 'people']"
1751572639,sadness,Feelin really awful. Having mono sux so much. Omg...listening to music,sad,"['feelin', 'really', 'awful', 'having', 'mono', 'sux', 'so', 'much', 'omg', 'listening', 'to', 'music']"
1751572662,neutral,@CVJason @MINDY979 @inotherwords_c @scrapplesandwic @thenewnicole @Sweettreat Thank you for the FFs my friends!,neutral,"['cvjason', 'scrapplesandwic', 'thenewnicole', 'sweettreat', 'thank', 'you', 'for', 'the', 'ffs', 'my', 'friends']"
1751572705,neutral,@stephbfly Truly? Like what?,neutral,"['stephbfly', 'truly', 'like', 'what']"
1751572755,happiness,@DomSoFresh bl MUTHAFUCKIN ah!  I win!,happy,"['domsofresh', 'bl', 'muthafuckin', 'ah', 'i', 'win']"
1751572788,neutral,"@MoocherGirl I'm originally from Seattle, I've just lived everywhere else, including Many places in the south",neutral,"['moochergirl', 'i', 'originally', 'from', 'seattle', 'i', 'just', 'lived', 'everywhere', 'else', 'including', 'many', 'places', 'in', 'the', 'south']"
1751572794,neutral,stocked for tonight,neutral,"['stocked', 'for', 'tonight']"
1751572871,neutral,"@TrevorGoff WOO, I knew I could convert you to @UberTwitter  I think the UI is way more friendly compared to TinyTwitter.",neutral,"['trevorgoff', 'woo', 'i', 'knew', 'i', 'could', 'convert', 'you', 'to', 'ubertwitter', 'i', 'think', 'the', 'ui', 'is', 'way', 'more', 'friendly', 'compared', 'to', 'tinytwitter']"
1751572947,sadness,@NiecieD Nice idea for a M-I-L gift. Did you crochet it? Good idea about looking online.  There are Youtube videos showing lefty crochet.,sad,"['niecied', 'nice', 'idea', 'for', 'a', 'gift', 'did', 'you', 'crochet', 'it', 'good', 'idea', 'about', 'looking', 'online', 'there', 'are', 'youtube', 'videos', 'showing', 'lefty', 'crochet']"
1751573106,neutral,"This is my new College project, i just wanted to share it  Hey Mr Bartender - College Project http://bit.ly/Ba3Nf",neutral,"['this', 'is', 'my', 'new', 'college', 'project', 'i', 'just', 'wanted', 'to', 'share', 'it', 'hey', 'mr', 'bartender', 'college', 'project', 'http']"
1751573126,neutral,Otw my to church..,neutral,"['otw', 'my', 'to', 'church']"
1751573156,happiness,Search Ryan Carera &amp; Josh Kelley  They're really good,happy,"['search', 'ryan', 'carera', 'amp', 'josh', 'kelley', 'they', 'really', 'good']"
1751573160,neutral,"@Praxilla she can rock a guy's world at night, then make him pancakes the next morning!",neutral,"['praxilla', 'she', 'can', 'rock', 'a', 'guy', 'world', 'at', 'night', 'then', 'make', 'him', 'pancakes', 'the', 'next', 'morning']"
1751573168,happiness,Hellerrr new followerss. I'm Tricina &amp; uhhm I'm cool,happy,"['hellerrr', 'new', 'followerss', 'i', 'tricina', 'amp', 'uhhm', 'i', 'cool']"
1751573238,happiness,"Great motorcycle ride along Hood Canal and through Gig Harbor today. Not to warm, great sunshine, stunning day",happy,"['great', 'motorcycle', 'ride', 'along', 'hood', 'canal', 'and', 'through', 'gig', 'harbor', 'today', 'not', 'to', 'warm', 'great', 'sunshine', 'stunning', 'day']"
1751573608,happiness,@carljohnston,happy,['carljohnston']
1751573613,neutral,@MSMyPhone I need a code,neutral,"['msmyphone', 'i', 'need', 'a', 'code']"
1751573741,neutral,@RedCapHiFi Ahhhh....  The the wonderful 8-Track adaptor.,neutral,"['redcaphifi', 'ahhhh', 'the', 'the', 'wonderful', 'adaptor']"
1751573813,happiness,Reached Bangalore!! Now gotta hunt for rooms,happy,"['reached', 'bangalore', 'now', 'got', 'ta', 'hunt', 'for', 'rooms']"
1751573845,neutral,@aplusk maybe cause you look so innocent,neutral,"['aplusk', 'maybe', 'cause', 'you', 'look', 'so', 'innocent']"
1751574118,happiness,@shmeezie thanks for having me! i had a great time too,happy,"['shmeezie', 'thanks', 'for', 'having', 'me', 'i', 'had', 'a', 'great', 'time', 'too']"
1751574154,neutral,"10pm tonight, International Space Station will by over head, through most of Texas at least",neutral,"['tonight', 'international', 'space', 'station', 'will', 'by', 'over', 'head', 'through', 'most', 'of', 'texas', 'at', 'least']"
1751574191,neutral,Sonny you are a mystery man!  I'm into it thoughh.,neutral,"['sonny', 'you', 'are', 'a', 'mystery', 'man', 'i', 'into', 'it', 'thoughh']"
1751574200,happiness,@r_city tell brandon I said hi!!,happy,"['tell', 'brandon', 'i', 'said', 'hi']"
1751574231,happiness,baseball games whoo hooo  when to banquet yesterday at the hyhtt sooo fun,happy,"['baseball', 'games', 'whoo', 'hooo', 'when', 'to', 'banquet', 'yesterday', 'at', 'the', 'hyhtt', 'sooo', 'fun']"
1751574256,neutral,"Going to i don't know where with taylor,dolton,jacob, chris and my sister.",neutral,"['going', 'to', 'i', 'do', 'know', 'where', 'with', 'taylor', 'dolton', 'jacob', 'chris', 'and', 'my', 'sister']"
1751574307,happiness,Watching Groove the movie with @mikecase my hubby!,happy,"['watching', 'groove', 'the', 'movie', 'with', 'mikecase', 'my', 'hubby']"
1751574391,neutral,"@DucCat900 pic, please.",neutral,"['pic', 'please']"
1751574652,sadness,"Oh, as usual, I should warn my new followers that I tend to over-tweet during #canucks games. Apologies in advance.",sad,"['oh', 'as', 'usual', 'i', 'should', 'warn', 'my', 'new', 'followers', 'that', 'i', 'tend', 'to', 'during', 'canucks', 'games', 'apologies', 'in', 'advance']"
1751574672,happiness,Top cashier at work today! woot woot! now off to have a drink...,happy,"['top', 'cashier', 'at', 'work', 'today', 'woot', 'woot', 'now', 'off', 'to', 'have', 'a', 'drink']"
1751574717,neutral,@phreak09 thinking about you  http://mypict.me/Fuz,neutral,"['thinking', 'about', 'you', 'http']"
1751574906,neutral,@lisalynn19 I've got cups but you gotta come get them,neutral,"['i', 'got', 'cups', 'but', 'you', 'got', 'ta', 'come', 'get', 'them']"
1751574992,happiness,a chilled day  party tomorrow.,happy,"['a', 'chilled', 'day', 'party', 'tomorrow']"
1751575019,happiness,"@TheAsterik BETTER BE. ALSO, YES. UNF UNF &lt;3 ...Lisa still hasn't gotten any, btw  *smacked*",happy,"['theasterik', 'better', 'be', 'also', 'yes', 'unf', 'unf', 'lt', 'lisa', 'still', 'has', 'gotten', 'any', 'btw', 'smacked']"
1751575191,neutral,@jglass8 its tomorrow.,neutral,"['its', 'tomorrow']"
1751575218,neutral,Search Ryan Cabrera &amp; Josh Kelley  They're really good,neutral,"['search', 'ryan', 'cabrera', 'amp', 'josh', 'kelley', 'they', 'really', 'good']"
1751575301,sadness,just got back from the Sing It Loud concert // FUCKIN AMAZING,sad,"['just', 'got', 'back', 'from', 'the', 'sing', 'it', 'loud', 'concert', 'fuckin', 'amazing']"
1751575359,neutral,"@aMj89 Until @twitter brings back our EVERYONE button, access PT @ http://twitter.com/public_timeline or link in bottom of Settings.",neutral,"['until', 'twitter', 'brings', 'back', 'our', 'everyone', 'button', 'access', 'pt', 'http', 'or', 'link', 'in', 'bottom', 'of', 'settings']"
1751575405,neutral,Need a wordpress template designed? contact me and i can design a theme for you cheap,neutral,"['need', 'a', 'wordpress', 'template', 'designed', 'contact', 'me', 'and', 'i', 'can', 'design', 'a', 'theme', 'for', 'you', 'cheap']"
1751607203,happiness,Watching Sex &amp; The City at my brothers soccer game. I have totally defited the purpose of coming.. Hehe,happy,"['watching', 'sex', 'amp', 'the', 'city', 'at', 'my', 'brothers', 'soccer', 'game', 'i', 'have', 'totally', 'defited', 'the', 'purpose', 'of', 'coming', 'hehe']"
1751607218,happiness,@JackAllTimeLow Im glad you're a lot happier barakitten  &lt;3 see yah in july,happy,"['jackalltimelow', 'im', 'glad', 'you', 'a', 'lot', 'happier', 'barakitten', 'lt', 'see', 'yah', 'in', 'july']"
1751607231,happiness,@SHCollectibles Aww Thanks!    Glad I appreciated the weather so much yesterday!,happy,"['shcollectibles', 'aww', 'thanks', 'glad', 'i', 'appreciated', 'the', 'weather', 'so', 'much', 'yesterday']"
1751607238,neutral,Off to church now...,neutral,"['off', 'to', 'church', 'now']"
1751607331,neutral,@o0ginger0o Tis me SharonP...,neutral,"['tis', 'me', 'sharonp']"
1751607394,happiness,@jerennyofficial Hahah JONAS in 10 min!! woop woop! it was fun me and Doug had a 2 cmmt convo. it was magical hahaha,happy,"['jerennyofficial', 'hahah', 'jonas', 'in', 'min', 'woop', 'woop', 'it', 'was', 'fun', 'me', 'and', 'doug', 'had', 'a', 'cmmt', 'convo', 'it', 'was', 'magical', 'hahaha']"
1751607466,happiness,@jackalltimelow lucky! that's awesome,happy,"['jackalltimelow', 'lucky', 'that', 'awesome']"
1751607503,happiness,A long day with the family.   I'm so tired now.  Had fun!,happy,"['a', 'long', 'day', 'with', 'the', 'family', 'i', 'so', 'tired', 'now', 'had', 'fun']"
1751607637,happiness,"Come on Kirk, hook up your Wii to the wifi....you can do eeet!",happy,"['come', 'on', 'kirk', 'hook', 'up', 'your', 'wii', 'to', 'the', 'wifi', 'you', 'can', 'do', 'eeet']"
1751607757,happiness,@opinionatedant Have a great weekend Mononoke  I may be tweeting from inside the movie theater either Monday or Tuesday  lol,happy,"['opinionatedant', 'have', 'a', 'great', 'weekend', 'mononoke', 'i', 'may', 'be', 'tweeting', 'from', 'inside', 'the', 'movie', 'theater', 'either', 'monday', 'or', 'tuesday', 'lol']"
1751607785,happiness,Finally making some headway in the family room!  Home is finally begining to look like it!  btw dial up can go die!,happy,"['finally', 'making', 'some', 'headway', 'in', 'the', 'family', 'room', 'home', 'is', 'finally', 'begining', 'to', 'look', 'like', 'it', 'btw', 'dial', 'up', 'can', 'go', 'die']"
1751607985,sadness,@haldira awww too bad I won't be there - I'd entertain the thought of entering,sad,"['haldira', 'awww', 'too', 'bad', 'i', 'wo', 'be', 'there', 'i', 'entertain', 'the', 'thought', 'of', 'entering']"
1751608094,happiness,"And, I'm accumulating money again, so I can use a fancy finance app. Thinking of getting another CD or an IRA.  saving for a house. crazy!",happy,"['and', 'i', 'accumulating', 'money', 'again', 'so', 'i', 'can', 'use', 'a', 'fancy', 'finance', 'app', 'thinking', 'of', 'getting', 'another', 'cd', 'or', 'an', 'ira', 'saving', 'for', 'a', 'house', 'crazy']"
1751608146,happiness,havin friends over hangin out with christian tonight!!  gonna roast marshmellows and chocolate and cramcrackers.!?!?!,happy,"['havin', 'friends', 'over', 'hangin', 'out', 'with', 'christian', 'tonight', 'gon', 'na', 'roast', 'marshmellows', 'and', 'chocolate', 'and']"
1751608164,happiness,"winding down, love having a low key day.",happy,"['winding', 'down', 'love', 'having', 'a', 'low', 'key', 'day']"
1751608264,happiness,Partied long and hard...goodnight Twitter see ya in the mornin,happy,"['partied', 'long', 'and', 'hard', 'goodnight', 'twitter', 'see', 'ya', 'in', 'the', 'mornin']"
1751608386,happiness,@bluecrystaldude happy attending kenduri.. eat those yummy stuffs on my behalf ya.,happy,"['bluecrystaldude', 'happy', 'attending', 'kenduri', 'eat', 'those', 'yummy', 'stuffs', 'on', 'my', 'behalf', 'ya']"
1751608445,neutral,International Version of Stand By Me http://tiny.cc/pAVYi PlayingforChange.com,neutral,"['international', 'version', 'of', 'stand', 'by', 'me', 'http']"
1751608462,neutral,@DiamondBlue follow me please!,neutral,"['diamondblue', 'follow', 'me', 'please']"
1751608493,neutral,@NathanGilmer Haha and you should! State pride is important,neutral,"['nathangilmer', 'haha', 'and', 'you', 'should', 'state', 'pride', 'is', 'important']"
1751608500,happiness,@starryeyedsoul Meeeee! It sounds delicious,happy,"['starryeyedsoul', 'meeeee', 'it', 'sounds', 'delicious']"
1751608541,happiness,I hope they re-run this nerdprom later-  sounds like they're having LOTS of fun.  Thanks all for the play-by-play,happy,"['i', 'hope', 'they', 'this', 'nerdprom', 'sounds', 'like', 'they', 'having', 'lots', 'of', 'fun', 'thanks', 'all', 'for', 'the']"
1751608544,neutral,babysitting for the Paionks  thinking about going to see &quot;obsessed&quot;,neutral,"['babysitting', 'for', 'the', 'paionks', 'thinking', 'about', 'going', 'to', 'see', 'quot', 'obsessed', 'quot']"
1751608578,sadness,@theDebbyRyan How does it look like a Ninja Tutle?!  xo lol,sad,"['thedebbyryan', 'how', 'does', 'it', 'look', 'like', 'a', 'ninja', 'tutle', 'xo', 'lol']"
1751608589,happiness,Getting my hair done bout to hit the club ....... Ha see u later ....... Smooches,happy,"['getting', 'my', 'hair', 'done', 'bout', 'to', 'hit', 'the', 'club', 'ha', 'see', 'u', 'later', 'smooches']"
1751608637,happiness,"Coool. - Weekend wasnï¿½t that great, eeeh. Whattttever.  Friday was better than I expected it to be, so I... http://tumblr.com/x9i1qwu42",happy,"['coool', 'weekend', 'that', 'great', 'eeeh', 'whattttever', 'friday', 'was', 'better', 'than', 'i', 'expected', 'it', 'to', 'be', 'so', 'i', 'http']"
1751608657,neutral,"@fynflood In the end the magic of 'And so to dream' wins, along with swaying back and forth within site of a sleeping mommy.",neutral,"['fynflood', 'in', 'the', 'end', 'the', 'magic', 'of', 'so', 'to', 'dream', 'wins', 'along', 'with', 'swaying', 'back', 'and', 'forth', 'within', 'site', 'of', 'a', 'sleeping', 'mommy']"
1751608722,sadness,Yeahh cenare lo mismo qe Rosher! ok ok Roger  wiii,sad,"['yeahh', 'cenare', 'lo', 'mismo', 'qe', 'rosher', 'ok', 'ok', 'roger', 'wiii']"
1751608831,neutral,"@Megmatthews20 I'll try and find when they do it again, film it.",neutral,"['i', 'try', 'and', 'find', 'when', 'they', 'do', 'it', 'again', 'film', 'it']"
1751608891,happiness,Just watched another episode of JONAS. Is it better than Hannah Montana? Very much true!,happy,"['just', 'watched', 'another', 'episode', 'of', 'jonas', 'is', 'it', 'better', 'than', 'hannah', 'montana', 'very', 'much', 'true']"
1751608924,happiness,Starting out @chuckreynolds bday bash with a Blue Moon  - Photo: http://bkite.com/07k6X,happy,"['starting', 'out', 'chuckreynolds', 'bday', 'bash', 'with', 'a', 'blue', 'moon', 'photo', 'http']"
1751608953,neutral,At anthony's for prom.,neutral,"['at', 'anthony', 'for', 'prom']"
1751609082,sadness,I'm hungry. And single.  heading to the golfing range soon.,sad,"['i', 'hungry', 'and', 'single', 'heading', 'to', 'the', 'golfing', 'range', 'soon']"
1751609100,neutral,I'm with Alissa,neutral,"['i', 'with', 'alissa']"
1751609326,happiness,"@russiandiva  Tat, You looks beautiful and are a heck of a mama and business woman.   Dana",happy,"['russiandiva', 'tat', 'you', 'looks', 'beautiful', 'and', 'are', 'a', 'heck', 'of', 'a', 'mama', 'and', 'business', 'woman', 'dana']"
1751609364,happiness,"@assos Eh, it's alright - nowhere near the same quality as a standard keyboard, but still useful!",happy,"['assos', 'eh', 'it', 'alright', 'nowhere', 'near', 'the', 'same', 'quality', 'as', 'a', 'standard', 'keyboard', 'but', 'still', 'useful']"
1751609413,neutral,"@eskimoem7 hope you have a great weekend Em, say hi to the fam for me",neutral,"['hope', 'you', 'have', 'a', 'great', 'weekend', 'em', 'say', 'hi', 'to', 'the', 'fam', 'for', 'me']"
1751609684,happiness,Get on a plane! Come drink my Cristal with me,happy,"['get', 'on', 'a', 'plane', 'come', 'drink', 'my', 'cristal', 'with', 'me']"
1751609791,neutral,Take me with u eric,neutral,"['take', 'me', 'with', 'u', 'eric']"
1751609806,happiness,See No Evil starring WWE wrestler Kane. You should watch it,happy,"['see', 'no', 'evil', 'starring', 'wwe', 'wrestler', 'kane', 'you', 'should', 'watch', 'it']"
1751609883,happiness,@Afish0410 awwww jim jam  we're good at dodging meatballs WOO,happy,"['awwww', 'jim', 'jam', 'we', 'good', 'at', 'dodging', 'meatballs', 'woo']"
1751609898,neutral,@Ethereal87 You should try it. It's the way of The Deena,neutral,"['you', 'should', 'try', 'it', 'it', 'the', 'way', 'of', 'the', 'deena']"
1751609954,happiness,The Black Canyon seriously have the BEST fusion food around,happy,"['the', 'black', 'canyon', 'seriously', 'have', 'the', 'best', 'fusion', 'food', 'around']"
1751610119,happiness,McDonalds in the car.  http://tinyurl.com/onoger,happy,"['mcdonalds', 'in', 'the', 'car', 'http']"
1751610175,neutral,@Ashie1004 interesting to see the differing accounts. mandy is always VERY pc in all her accounts. her robbie is a monk!,neutral,"['interesting', 'to', 'see', 'the', 'differing', 'accounts', 'mandy', 'is', 'always', 'very', 'pc', 'in', 'all', 'her', 'accounts', 'her', 'robbie', 'is', 'a', 'monk']"
1751610195,happiness,@xxLOVExxPEACE yes  and i want you to keep going if you would ;),happy,"['xxlovexxpeace', 'yes', 'and', 'i', 'want', 'you', 'to', 'keep', 'going', 'if', 'you', 'would']"
1751610212,happiness,@aprilllllx hey girlie!!!,happy,"['aprilllllx', 'hey', 'girlie']"
1751610286,happiness,"oo. and studied today outside after having a ben+jerry's.. wearing a sundress, hopefully didn't get an awkward tan line.. haha!",happy,"['oo', 'and', 'studied', 'today', 'outside', 'after', 'having', 'a', 'wearing', 'a', 'sundress', 'hopefully', 'did', 'get', 'an', 'awkward', 'tan', 'line', 'haha']"
1751610385,neutral,@amyxstftk bahaha i loook like kung fu panda when i wake up in the morning.,neutral,"['amyxstftk', 'bahaha', 'i', 'loook', 'like', 'kung', 'fu', 'panda', 'when', 'i', 'wake', 'up', 'in', 'the', 'morning']"
1751610532,happiness,@onti1 have fun tonight,happy,"['have', 'fun', 'tonight']"
1751641936,happiness,@actionchick  YAY! I love new ppl! WOOOOO!!,happy,"['actionchick', 'yay', 'i', 'love', 'new', 'ppl', 'wooooo']"
1751642013,neutral,@MariahCarey I feel sorry for your nails. lol... I feel fine thank you,neutral,"['mariahcarey', 'i', 'feel', 'sorry', 'for', 'your', 'nails', 'lol', 'i', 'feel', 'fine', 'thank', 'you']"
1751642035,neutral,Aww people must be COLOR BLIND  HUH random1,neutral,"['aww', 'people', 'must', 'be', 'color', 'blind', 'huh']"
1751642129,happiness,"i have twitter, sooo i'm pretty damn cool now",happy,"['i', 'have', 'twitter', 'sooo', 'i', 'pretty', 'damn', 'cool', 'now']"
1751642359,neutral,@tommygun_ that is the truth.,neutral,"['that', 'is', 'the', 'truth']"
1751642391,neutral,"@ellewhite Oh man, that's rough.  Sounded like the weekend went well!  Get some sleep",neutral,"['ellewhite', 'oh', 'man', 'that', 'rough', 'sounded', 'like', 'the', 'weekend', 'went', 'well', 'get', 'some', 'sleep']"
1751642499,neutral,A beautiful song for anyone that could use a pick me up tonight  ? http://blip.fm/~5ynxo,neutral,"['a', 'beautiful', 'song', 'for', 'anyone', 'that', 'could', 'use', 'a', 'pick', 'me', 'up', 'tonight', 'http']"
1751642548,neutral,@3guser im 16 too,neutral,"['im', 'too']"
1751642564,happiness,@christian792 LOL we're such twitter addicts,happy,"['lol', 'we', 'such', 'twitter', 'addicts']"
1751642620,sadness,"My blackberry ran out of juice in the middle of the day...it was miserable! No twitter or email at my beck and call, truly awful",sad,"['my', 'blackberry', 'ran', 'out', 'of', 'juice', 'in', 'the', 'middle', 'of', 'the', 'day', 'it', 'was', 'miserable', 'no', 'twitter', 'or', 'email', 'at', 'my', 'beck', 'and', 'call', 'truly', 'awful']"
1751642643,happiness,just woke up from a delightful nap. I can't desribe how much success is involved in an 8am nap on sat night....need rhubarb now,happy,"['just', 'woke', 'up', 'from', 'a', 'delightful', 'nap', 'i', 'ca', 'desribe', 'how', 'much', 'success', 'is', 'involved', 'in', 'an', 'nap', 'on', 'sat', 'night', 'need', 'rhubarb', 'now']"
1751642665,happiness,Happy Mother's Day!,happy,"['happy', 'mother', 'day']"
1751642674,happiness,Get to see and hopefully meet these guys next week at ROTR!! Can NOT wait!!!  Adelitas Way - Invincible ? http://blip.fm/~5ynxr,happy,"['get', 'to', 'see', 'and', 'hopefully', 'meet', 'these', 'guys', 'next', 'week', 'at', 'rotr', 'can', 'not', 'wait', 'adelitas', 'way', 'invincible', 'http']"
1751642700,happiness,On my macbook  Inviting Friend to Twitter  and Happy Mothers Day,happy,"['on', 'my', 'macbook', 'inviting', 'friend', 'to', 'twitter', 'and', 'happy', 'mothers', 'day']"
1751642829,happiness,@hobbz You really think it was that awesome? We'll have to discuss,happy,"['hobbz', 'you', 'really', 'think', 'it', 'was', 'that', 'awesome', 'we', 'have', 'to', 'discuss']"
1751642940,neutral,at the drive ins with daa crewww,neutral,"['at', 'the', 'drive', 'ins', 'with', 'daa', 'crewww']"
1751643033,happiness,@cassowaryjewel Excellent point.,happy,"['cassowaryjewel', 'excellent', 'point']"
1751643123,neutral,@tonysarti is it in crowntown? i think i may just meet you there? let me get ready and ill let you know,neutral,"['tonysarti', 'is', 'it', 'in', 'crowntown', 'i', 'think', 'i', 'may', 'just', 'meet', 'you', 'there', 'let', 'me', 'get', 'ready', 'and', 'ill', 'let', 'you', 'know']"
1751643341,neutral,@jeffreecuntstar they're getting back together for one more album.. or so i heard.,neutral,"['jeffreecuntstar', 'they', 'getting', 'back', 'together', 'for', 'one', 'more', 'album', 'or', 'so', 'i', 'heard']"
1751643463,happiness,yeah! i made a drawing today and now im getting flooded with requests for portraits for people,happy,"['yeah', 'i', 'made', 'a', 'drawing', 'today', 'and', 'now', 'im', 'getting', 'flooded', 'with', 'requests', 'for', 'portraits', 'for', 'people']"
1751643583,happiness,Welcoming cimmarongirl  I'm so proud!,happy,"['welcoming', 'cimmarongirl', 'i', 'so', 'proud']"
1751643629,happiness,Ushers: You guys made Mother's Day really awesome today! Thanks for coming in early to prep the surprise gifts for all our moms!!,happy,"['ushers', 'you', 'guys', 'made', 'mother', 'day', 'really', 'awesome', 'today', 'thanks', 'for', 'coming', 'in', 'early', 'to', 'prep', 'the', 'surprise', 'gifts', 'for', 'all', 'our', 'moms']"
1751643723,happiness,"@Postlemonkey Oh, awesome, I have Yahooo!  Good night, sleep tight, don't let the bed bugs bite!",happy,"['postlemonkey', 'oh', 'awesome', 'i', 'have', 'yahooo', 'good', 'night', 'sleep', 'tight', 'do', 'let', 'the', 'bed', 'bugs', 'bite']"
1751643783,sadness,"@amyxstftk actually, i really do. mostly when i forget to take off my makeup before bed",sad,"['amyxstftk', 'actually', 'i', 'really', 'do', 'mostly', 'when', 'i', 'forget', 'to', 'take', 'off', 'my', 'makeup', 'before', 'bed']"
1751644001,happiness,@glossymom yeah i am getting to that point. Need a new phone anyway so its gonna happen real soon!!,happy,"['glossymom', 'yeah', 'i', 'am', 'getting', 'to', 'that', 'point', 'need', 'a', 'new', 'phone', 'anyway', 'so', 'its', 'gon', 'na', 'happen', 'real', 'soon']"
1751644067,neutral,@tree_frog... yes they ARE!!,neutral,"['yes', 'they', 'are']"
1751644144,happiness,@taylorswift13 Mine too! Hayley is great,happy,"['mine', 'too', 'hayley', 'is', 'great']"
1751644282,neutral,Prank calls,neutral,"['prank', 'calls']"
1751644345,happiness,@MariahCarey can your 500 hrs of beautey school fix that?  haha,happy,"['mariahcarey', 'can', 'your', 'hrs', 'of', 'beautey', 'school', 'fix', 'that', 'haha']"
1751644509,neutral,@islamqa And you as well bro,neutral,"['islamqa', 'and', 'you', 'as', 'well', 'bro']"
1751644586,neutral,@taylorswift13 Hayley Williams is pretty much amazzing,neutral,"['hayley', 'williams', 'is', 'pretty', 'much', 'amazzing']"
1751644693,happiness,"@justinsxe woot, woot! super cool",happy,"['justinsxe', 'woot', 'woot', 'super', 'cool']"
1751644728,happiness,@CherryBlossoms4 YEYYYY MADDY IS FABULOUSSSSSS GOD BLESS HER,happy,"['yeyyyy', 'maddy', 'is', 'fabuloussssss', 'god', 'bless', 'her']"
1751644752,happiness,Had a ton of fun w muffin today,happy,"['had', 'a', 'ton', 'of', 'fun', 'w', 'muffin', 'today']"
